Paper_ID,DOI,Journal,Year,Polymer_type,Polymer_MW_kDa,Solvent_system,Solvent_ratio,Fiber_diameter_nm_std,Solvent_density_gmL,c_star_wt_pct,Polymer_conc_wt,intrinsic_viscosity_dLg,c_over_cstar,Solvent_ST_mNm,Solvent_BP_C,Air_pressure_bar_std,Feed_rate_mLh_std,Working_distance_cm,log_diameter
Pakolpakcil2023,10.32710/tekstilvekonfeksiyon.1215378,Tekstil ve Konfeksiyon,2023,PBS,110,chloroform/ethanol,3:1,205.0,1.314,0.35554205288387672,10.0,2.140492246802971,28.12606812299104,25.9525,65.5,4.0,80.0,30.0,5.3230099791384085
Pakolpakcil2023,10.32710/tekstilvekonfeksiyon.1215378,Tekstil ve Konfeksiyon,2023,PBS,110,chloroform/ethanol,3:1,237.0,1.314,0.35554205288387672,10.0,2.140492246802971,28.12606812299104,25.9525,65.5,5.0,80.0,30.0,5.468060141135132
Pakolpakcil2023,10.32710/tekstilvekonfeksiyon.1215378,Tekstil ve Konfeksiyon,2023,PBS,110,chloroform/ethanol,3:1,222.0,1.314,0.35554205288387672,10.0,2.140492246802971,28.12606812299104,25.9525,65.5,4.0,70.0,30.0,5.402677381872279
Pakolpakcil2023,10.32710/tekstilvekonfeksiyon.1215378,Tekstil ve Konfeksiyon,2023,PBS,110,chloroform/ethanol,3:1,315.0,1.314,0.35554205288387672,10.0,2.140492246802971,28.12606812299104,25.9525,65.5,3.0,60.0,30.0,5.752572638825633
Pakolpakcil2023,10.32710/tekstilvekonfeksiyon.1215378,Tekstil ve Konfeksiyon,2023,PBS,110,chloroform/ethanol,3:1,213.0,1.314,0.35554205288387672,10.0,2.140492246802971,28.12606812299104,25.9525,65.5,3.0,70.0,30.0,5.3612921657094255
Medeiros2016,10.1021/acsbiomaterials.6b00072,ACS Biomaterials Science & Engineering,2016,PDLLA,94,dimethyl_carbonate,NR,412.0,1.069,0.6270780134270454,15.0,1.491766056235564,23.920468711737266,28.5,90.0,1.379,7.2,10.0,6.021023349349527
Medeiros2016,10.1021/acsbiomaterials.6b00072,ACS Biomaterials Science & Engineering,2016,PDLLA,94,dimethyl_carbonate,NR,99.0,1.069,0.6270780134270454,8.0,1.491766056235564,12.75758331292654,28.5,90.0,1.379,7.2,10.0,4.59511985013459
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,660,chloroform,NR,388.0,1.489,0.2656012779872108,10.0,2.528570936679011,37.65042124715048,27.14,61.2,1.379,3.0,20.0,5.961005339623274
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,660,chloroform,NR,378.0,1.489,0.2656012779872108,10.0,2.528570936679011,37.65042124715048,27.14,61.2,4.1369,5.0,20.0,5.934894195619588
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,660,chloroform,NR,403.0,1.489,0.2656012779872108,10.0,2.528570936679011,37.65042124715048,27.14,61.2,2.7579,7.0,20.0,5.998936561946683
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,660,chloroform,NR,287.0,1.489,0.2656012779872108,10.0,2.528570936679011,37.65042124715048,27.14,61.2,2.7579,3.0,5.0,5.659482215759621
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,660,chloroform,NR,348.0,1.489,0.2656012779872108,10.0,2.528570936679011,37.65042124715048,27.14,61.2,4.1369,7.0,5.0,5.8522024797744745
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,660,chloroform,NR,415.0,1.489,0.2656012779872108,10.0,2.528570936679011,37.65042124715048,27.14,61.2,1.379,7.0,35.0,6.028278520230698
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,660,chloroform,NR,341.0,1.489,0.2656012779872108,10.0,2.528570936679011,37.65042124715048,27.14,61.2,1.379,5.0,5.0,5.831882477283517
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,660,chloroform,NR,480.0,1.489,0.2656012779872108,10.0,2.528570936679011,37.65042124715048,27.14,61.2,4.1369,3.0,35.0,6.173786103901937
Freire2022,10.1002/pen.26024,Polymer Engineering and Science,2022,PBAT,660,chloroform,NR,377.0,1.489,0.2656012779872108,10.0,2.528570936679011,37.65042124715048,27.14,61.2,2.7579,5.0,35.0,5.932245187448011
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,68.0,1.0098,1.9080121804660852,20.0,0.5190192798980242,10.482113376820497,63.02,103.62,4.83,3.6,50.0,4.219507705176107
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,71.0,1.0098,1.9080121804660852,15.0,0.5190192798980242,7.861585032615372,63.02,103.62,2.76,3.0,50.0,4.262679877041316
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,77.0,1.0098,1.9080121804660852,20.0,0.5190192798980242,10.482113376820497,63.02,103.62,4.83,2.4,50.0,4.343805421853684
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,112.0,1.0098,1.9080121804660852,25.0,0.5190192798980242,13.10264172102562,63.02,103.62,4.83,3.0,50.0,4.718498871295094
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,46.0,1.0098,1.9080121804660852,15.0,0.5190192798980242,7.861585032615372,63.02,103.62,4.83,3.0,50.0,3.828641396489095
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,102.0,1.0098,1.9080121804660852,25.0,0.5190192798980242,13.10264172102562,63.02,103.62,3.79,3.6,50.0,4.624972813284271
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,39.0,1.0098,1.9080121804660852,20.0,0.5190192798980242,10.482113376820497,63.02,103.62,3.79,3.0,50.0,3.6635616461296463
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,101.0,1.0098,1.9080121804660852,20.0,0.5190192798980242,10.482113376820497,63.02,103.62,2.76,3.6,50.0,4.61512051684126
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,114.0,1.0098,1.9080121804660852,20.0,0.5190192798980242,10.482113376820497,63.02,103.62,2.76,2.4,50.0,4.736198448394496
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,76.0,1.0098,1.9080121804660852,15.0,0.5190192798980242,7.861585032615372,63.02,103.62,3.79,2.4,50.0,4.330733340286331
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,189.0,1.0098,1.9080121804660852,25.0,0.5190192798980242,13.10264172102562,63.02,103.62,3.79,2.4,50.0,5.241747015059643
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,47.0,1.0098,1.9080121804660852,20.0,0.5190192798980242,10.482113376820497,63.02,103.62,3.79,3.0,50.0,3.8501476017100575
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,52.0,1.0098,1.9080121804660852,15.0,0.5190192798980242,7.861585032615372,63.02,103.62,3.79,3.6,50.0,3.951243718581428
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,44.0,1.0098,1.9080121804660852,20.0,0.5190192798980242,10.482113376820497,63.02,103.62,3.79,3.0,50.0,3.784189633918261
Liu2017,10.1111/1750-3841.13710,Journal of Food Science,2017,Gelatin (HMWFG),120,acetic_acid/water,20:80_v/v,113.0,1.0098,1.9080121804660852,25.0,0.5190192798980242,13.10264172102562,63.02,103.62,2.76,3.0,50.0,4.727387818712341
Garcia2024,10.1016/j.ceramint.2024.04.243,Ceramics International,2024,PVP,1300,ethanol,NR,385.0,0.789,0.4753731130134789,10.0,2.666173345198204,21.03610769361383,22.39,78.4,3.5,6.0,25.0,5.953243334287785
Garcia2024,10.1016/j.ceramint.2024.04.243,Ceramics International,2024,PVP,1300,ethanol,NR,485.0,0.789,0.4753731130134789,10.0,2.666173345198204,21.03610769361383,22.39,78.4,3.5,6.0,25.0,6.184148890937483
Vilches2019,10.1590/1980-5373-MR-2019-0158,Materials Research,2019,Gelatin,50,acetic_acid/water,80:20_v/v,751.0,1.0392,4.023502912694674,20.0,0.2391644039497095,4.970792971690763,36.080000000000005,114.48,2.0,8.1,21.0,6.621405651764134
Vilches2019,10.1590/1980-5373-MR-2019-0158,Materials Research,2019,Gelatin,50,acetic_acid/water,80:20_v/v,1195.0,1.0392,4.023502912694674,25.0,0.2391644039497095,6.213491214613454,36.080000000000005,114.48,2.0,8.1,21.0,7.085901464365611
Vilches2019,10.1590/1980-5373-MR-2019-0158,Materials Research,2019,Gelatin,50,acetic_acid/water,80:20_v/v,280.0,1.0392,4.023502912694674,15.0,0.2391644039497095,3.728094728768072,36.080000000000005,114.48,2.0,8.1,21.0,5.634789603169249
Miranda2020,10.3390/s20020417,Sensors,2020,PS,190,toluene,NR,511.0,0.867,2.0157881558801183,30.0,0.5721844004892431,14.882516256725211,28.52,110.6,1.0,7.0,15.0,6.236369590203704
Miranda2020,10.3390/s20020417,Sensors,2020,PS,190,toluene,NR,511.0,0.867,2.0157881558801183,30.0,0.5721844004892431,14.882516256725211,28.52,110.6,1.0,7.0,15.0,6.236369590203704
Miranda2020,10.3390/s20020417,Sensors,2020,PS,190,toluene,NR,511.0,0.867,2.0157881558801183,30.0,0.5721844004892431,14.882516256725211,28.52,110.6,1.0,7.0,15.0,6.236369590203704
Miranda2020,10.3390/s20020417,Sensors,2020,PS,190,toluene,NR,618.0,0.867,2.0157881558801183,30.0,0.5721844004892431,14.882516256725211,28.52,110.6,1.0,7.0,15.0,6.42648845745769
Deneff2019,10.1016/j.ces.2019.03.012,Chemical Engineering Science,2019,PS,192,ethyl_acetate,NR,590.0,0.902,1.922614460785605,10.0,0.5766353435508113,5.201250798828317,23.75,77.1,1.379,60.0,35.0,6.380122536899765
Deneff2019,10.1016/j.ces.2019.03.012,Chemical Engineering Science,2019,PS,192,ethyl_acetate,NR,1960.0,0.902,1.922614460785605,15.0,0.5766353435508113,7.801876198242476,23.75,77.1,1.379,60.0,35.0,7.580699752224563
Deneff2019,10.1016/j.ces.2019.03.012,Chemical Engineering Science,2019,PS,192,ethyl_acetate,NR,1080.0,0.902,1.922614460785605,12.5,0.5766353435508113,6.501563498535397,23.75,77.1,1.379,60.0,35.0,6.984716320118266
Deneff2019,10.1016/j.ces.2019.03.012,Chemical Engineering Science,2019,PS,192,ethyl_acetate,NR,2510.0,0.902,1.922614460785605,17.5,0.5766353435508113,9.102188897949556,23.75,77.1,1.379,60.0,35.0,7.828038032125829
Zhang2023_DSSBS,10.1007/s12274-022-5198-1,Nano Research,2023,PVP,360,ethanol,NR,295.9,0.789,1.167839635012036,8.0,1.0852749683627314,6.85025560030556,22.39,78.4,0.25,1.5,15.0,5.690021559406164
Zhang2023_DSSBS,10.1007/s12274-022-5198-1,Nano Research,2023,PA6,20,formic_acid,NR,119.1,1.22,1.0781697276221948,13.87,0.7602440600472555,12.86439383768363,37.67,100.8,0.5,0.15,10.0,4.779963476361254
Zhang2023_DSSBS,10.1007/s12274-022-5198-1,Nano Research,2023,PMMA,120,DMF,NR,366.2,0.944,1.887736052872633,20.0,0.5611600373295292,10.594701504781512,36.76,153.0,0.25,1.8,15.0,5.90317963224041
Ruiz2020,10.1016/j.eurpolymj.2019.109397,European Polymer Journal,2020,PVDF,275,DMF/acetone,10:90_v/v,350.0,0.8,1.331467128627649,10.0,0.9388140143485048,7.510512114788038,24.79,65.79,2.0,30.0,15.0,5.857933154483459
Ruiz2020,10.1016/j.eurpolymj.2019.109397,European Polymer Journal,2020,PVDF,275,DMF/acetone,10:90_v/v,350.0,0.8,1.331467128627649,10.0,0.9388140143485048,7.510512114788038,24.79,65.79,2.0,30.0,15.0,5.857933154483459
Ruiz2020,10.1016/j.eurpolymj.2019.109397,European Polymer Journal,2020,PVDF,275,DMF/acetone,10:90_v/v,350.0,0.8,1.331467128627649,10.0,0.9388140143485048,7.510512114788038,24.79,65.79,2.0,30.0,15.0,5.857933154483459
Ruiz2020,10.1016/j.eurpolymj.2019.109397,European Polymer Journal,2020,PVDF,275,DMF/acetone,10:90_v/v,350.0,0.8,1.331467128627649,10.0,0.9388140143485048,7.510512114788038,24.79,65.79,2.0,30.0,15.0,5.857933154483459
Ruiz2020,10.1016/j.eurpolymj.2019.109397,European Polymer Journal,2020,PVDF,275,DMF/acetone,10:90_v/v,350.0,0.8,1.331467128627649,10.0,0.9388140143485048,7.510512114788038,24.79,65.79,2.0,30.0,15.0,5.857933154483459
Ruiz2020,10.1016/j.eurpolymj.2019.109397,European Polymer Journal,2020,PVDF,275,DMF/acetone,10:90_v/v,350.0,0.8,1.331467128627649,10.0,0.9388140143485048,7.510512114788038,24.79,65.79,2.0,30.0,15.0,5.857933154483459
Ruiz2020,10.1016/j.eurpolymj.2019.109397,European Polymer Journal,2020,PVDF,275,DMF/acetone,10:90_v/v,350.0,0.8,1.331467128627649,10.0,0.9388140143485048,7.510512114788038,24.79,65.79,2.0,30.0,15.0,5.857933154483459
Claro2021,10.1021/acsami.1c06274,ACS Applied Materials & Interfaces,2021,CA,52,acetic_acid/formic_acid,2:1_v/v,524.0,1.106,2.6546171662395025,8.0,0.3405986910301096,3.013617218234409,30.62333333333333,112.33333333333331,2.0684,10.0,20.0,6.261491684321042
Claro2021,10.1021/acsami.1c06274,ACS Applied Materials & Interfaces,2021,CA,52,acetic_acid/formic_acid,2:1_v/v,314.0,1.106,2.6546171662395025,8.0,0.3405986910301096,3.013617218234409,30.62333333333333,112.33333333333331,2.0684,10.0,20.0,5.749392985908253
Claro2021,10.1021/acsami.1c06274,ACS Applied Materials & Interfaces,2021,CA,52,acetic_acid/formic_acid,2:1_v/v,345.0,1.106,2.6546171662395025,8.0,0.3405986910301096,3.013617218234409,30.62333333333333,112.33333333333331,2.0684,10.0,20.0,5.84354441703136
Dai2025,10.1021/acsami.4c23025,ACS Applied Materials & Interfaces,2025,PAN,150,DMF,NR,280.0,0.944,0.5719437095351859,10.0,1.8521438670235708,17.484238104702507,36.76,153.0,1.5,9.0,30.0,5.634789603169249
Dai2025,10.1021/acsami.4c23025,ACS Applied Materials & Interfaces,2025,PVDF,275,DMF/acetone,NR,240.0,0.864,1.2328399339144896,5.0,0.9388140143485048,4.05567654198554,30.11,104.55,1.5,9.0,30.0,5.480638923341991
Dai2025,10.1021/acsami.4c23025,ACS Applied Materials & Interfaces,2025,UHMWPE,1800,tetrahydronaphthalene/cyclohexanone,NR,950.0,0.9585,0.7035993664281016,0.8,1.4827995415077115,1.137010688428113,33.825,181.65,1.5,9.0,30.0,6.856461984594587
Dai2025,10.1021/acsami.4c23025,ACS Applied Materials & Interfaces,2025,PLA,75,DCM,NR,350.0,1.325,0.382466055794016,8.0,1.9732914063844191,20.91688890767484,27.84,39.6,1.5,9.0,30.0,5.857933154483459
Cai2022,10.1016/j.fhfh.2022.100062,Food Hydrocolloids for Health,2022,Gelatin,50,acetic_acid,NR,1258.0,1.049,3.985914420278651,12.5,0.2391644039497095,3.136043246790567,27.1,118.1,1.0,3.0,20.0,7.1372784372603855
Cai2022,10.1016/j.fhfh.2022.100062,Food Hydrocolloids for Health,2022,Gelatin,50,acetic_acid,NR,960.0,1.049,3.985914420278651,12.5,0.2391644039497095,3.136043246790567,27.1,118.1,1.0,3.0,20.0,6.866933284461882
Cai2022,10.1016/j.fhfh.2022.100062,Food Hydrocolloids for Health,2022,PCL,80,TFE,NR,285.0,1.393,0.7205198437900801,10.0,0.9963293806846708,13.878868272937464,21.08,74.0,1.0,3.0,20.0,5.652489180268651
Araujo2024,10.1016/j.ceramint.2024.07.437,Ceramics International,2024,PVP,1300,ethanol,NR,704.0,0.789,0.4753731130134789,10.0,2.666173345198204,21.03610769361383,22.39,78.4,1.379,4.5,45.0,6.556778356158042
Araujo2024,10.1016/j.ceramint.2024.07.437,Ceramics International,2024,PVP,1300,ethanol,NR,848.0,0.789,0.4753731130134789,10.0,2.666173345198204,21.03610769361383,22.39,78.4,1.379,4.5,45.0,6.742880635791903
Araujo2024,10.1016/j.ceramint.2024.07.437,Ceramics International,2024,PVP,1300,ethanol,NR,795.0,0.789,0.4753731130134789,10.0,2.666173345198204,21.03610769361383,22.39,78.4,1.379,4.5,45.0,6.678342114654332
Araujo2024,10.1016/j.ceramint.2024.07.437,Ceramics International,2024,PVP,1300,ethanol,NR,731.0,0.789,0.4753731130134789,10.0,2.666173345198204,21.03610769361383,22.39,78.4,1.379,4.5,45.0,6.594413459749778
Silva2019,10.1016/j.ijhydene.2019.04.073,International Journal of Hydrogen Energy,2019,PVP,1300,ethanol,NR,630.0,0.789,0.4753731130134789,8.7,2.666173345198204,18.301413693444029,22.39,78.4,4.1,2.5,60.0,6.4457198193855785
Silva2022,10.1002/app.52386,Journal_of_Applied_Polymer_Science,2022,PLA,66,DCE,NR,274.0,1.253,0.4440024369454254,10.0,1.7974779653413822,22.52239890572752,31.86,83.5,2.8,7.2,12.0,5.613128106388071
An2025,10.1016/j.ceramint.2025.09.416,Ceramics_International,2025,PEO,300,methanol,NR,1500.0,0.791,0.5404542356088966,1.0,2.3391851147881826,1.850295425797452,22.5,64.7,0.3,3.0,30.0,7.313220387090301
An2025,10.1016/j.ceramint.2025.09.416,Ceramics_International,2025,PEO,300,methanol,NR,1600.0,0.791,0.5404542356088966,1.0,2.3391851147881826,1.850295425797452,22.5,64.7,0.3,3.0,30.0,7.377758908227872
An2025,10.1016/j.ceramint.2025.09.416,Ceramics_International,2025,PEO,300,methanol,NR,1500.0,0.791,0.5404542356088966,1.0,2.3391851147881826,1.850295425797452,22.5,64.7,0.3,3.0,30.0,7.313220387090301
An2025,10.1016/j.ceramint.2025.09.416,Ceramics_International,2025,PEO,300,methanol,NR,1500.0,0.791,0.5404542356088966,1.0,2.3391851147881826,1.850295425797452,22.5,64.7,0.3,3.0,30.0,7.313220387090301
BilbaoSainz2014,10.1016/j.eurpolymj.2014.02.004,European Polymer Journal,2014,PLA,75,TFE,NR,101.0,1.393,0.3637957817136189,10.0,1.9732914063844191,27.48794929093496,21.08,74.0,5.5158,0.9,20.0,4.61512051684126
BilbaoSainz2014,10.1016/j.eurpolymj.2014.02.004,European Polymer Journal,2014,PLA,75,chloroform/acetone,80:20,178.0,1.348,0.3759402996491625,10.0,1.9732914063844191,26.599968158061973,26.404000000000003,60.18000000000001,5.5158,0.9,20.0,5.181783550292085
BilbaoSainz2014,10.1016/j.eurpolymj.2014.02.004,European Polymer Journal,2014,PLA,75,chloroform/acetone,80:20,293.0,1.348,0.3759402996491625,10.0,1.9732914063844191,26.599968158061973,26.404000000000003,60.18000000000001,5.5158,0.9,20.0,5.680172609017068
BilbaoSainz2014,10.1016/j.eurpolymj.2014.02.004,European Polymer Journal,2014,PLA,75,TFE,NR,197.0,1.393,0.3637957817136189,10.0,1.9732914063844191,27.48794929093496,21.08,74.0,5.5158,0.9,20.0,5.2832037287379885
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,1835.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,7.51479976048867
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,629.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,6.444131256700441
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,419.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,6.037870919922137
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,412.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,6.021023349349527
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,615.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,6.421622267806518
Padovani2024,10.1002/app.54761,Journal of Applied Polymer Science,2024,PVDF,275,DMF,NR,574.0,0.944,1.1283619734132618,17.5,0.9388140143485048,15.509207517037298,36.76,153.0,1.4,4.56,22.0,6.352629396319567
